user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,table_title,source_name
4,Street lighting,Y,2020,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202003,ELEC_LOCAL,% share,23.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202003,ELEC_LOCAL,% share,68.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202003,ELEC_LOCAL,% share,7.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202003,ELEC_LOCAL,% share,0.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202006,ELEC_LOCAL,% share,29.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202006,ELEC_LOCAL,% share,63.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202006,ELEC_LOCAL,% share,6.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202006,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202009,ELEC_LOCAL,% share,34.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202009,ELEC_LOCAL,% share,59.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202009,ELEC_LOCAL,% share,6.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202009,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202012,ELEC_LOCAL,% share,26.4,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202012,ELEC_LOCAL,% share,66.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202012,ELEC_LOCAL,% share,7.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202012,ELEC_LOCAL,% share,0.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2021,ELEC_LOCAL,% share,28.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2021,ELEC_LOCAL,% share,64.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2021,ELEC_LOCAL,% share,6.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Y,2021,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202103,ELEC_LOCAL,% share,27.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202103,ELEC_LOCAL,% share,65.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202103,ELEC_LOCAL,% share,7.6,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202103,ELEC_LOCAL,% share,0.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202106,ELEC_LOCAL,% share,27.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202106,ELEC_LOCAL,% share,65.4,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202106,ELEC_LOCAL,% share,6.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202106,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202109,ELEC_LOCAL,% share,33.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202109,ELEC_LOCAL,% share,60.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202109,ELEC_LOCAL,% share,6.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202109,ELEC_LOCAL,% share,0.1,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202112,ELEC_LOCAL,% share,25.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202112,ELEC_LOCAL,% share,67.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202112,ELEC_LOCAL,% share,7.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202112,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2022,ELEC_LOCAL,% share,28.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2022,ELEC_LOCAL,% share,64.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2022,ELEC_LOCAL,% share,6.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Y,2022,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202203,ELEC_LOCAL,% share,26.7,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202203,ELEC_LOCAL,% share,65.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202203,ELEC_LOCAL,% share,7.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202203,ELEC_LOCAL,% share,0.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202206,ELEC_LOCAL,% share,27.1,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202206,ELEC_LOCAL,% share,65.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202206,ELEC_LOCAL,% share,7.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202206,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202209,ELEC_LOCAL,% share,32.1,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202209,ELEC_LOCAL,% share,61.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202209,ELEC_LOCAL,% share,6.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202209,ELEC_LOCAL,% share,0.1,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202212,ELEC_LOCAL,% share,25.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202212,ELEC_LOCAL,% share,67.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202212,ELEC_LOCAL,% share,7.3,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202212,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Y,2023,ELEC_LOCAL,% share,27.1,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Y,2023,ELEC_LOCAL,% share,65.9,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Y,2023,ELEC_LOCAL,% share,6.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Y,2023,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202303,ELEC_LOCAL,% share,24.5,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202303,ELEC_LOCAL,% share,67.8,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202303,ELEC_LOCAL,% share,7.6,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202303,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202306,ELEC_LOCAL,% share,25.7,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
2,Commercial,Q,202306,ELEC_LOCAL,% share,67.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
3,Industrial,Q,202306,ELEC_LOCAL,% share,7.0,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
4,Street lighting,Q,202306,ELEC_LOCAL,% share,0.2,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
1,Domestic,Q,202309,ELEC_LOCAL,% share,31.7,,Local consumption of electricity and gas by type of users and sales revenue from locally sold,censtatd_local_consumption_revenue_quarterly
