user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,period_month
1,Domestic,M,198111,GASC_LOCAL,Terajoule,171.0,,1981-11-01
3,Industrial,M,198111,GASC_LOCAL,Terajoule,19.0,,1981-11-01
,Total,M,198111,GASC_LOCAL,Terajoule,344.0,,1981-11-01
2,Commercial,M,198112,ELEC_LOCAL,Terajoule,1246.0,,1981-12-01
1,Domestic,M,198112,ELEC_LOCAL,Terajoule,550.0,,1981-12-01
3,Industrial,M,198112,ELEC_LOCAL,Terajoule,1181.0,,1981-12-01
4,Street lighting,M,198112,ELEC_LOCAL,Terajoule,13.0,,1981-12-01
,Total,M,198112,ELEC_LOCAL,Terajoule,2990.0,,1981-12-01
,,M,198112,ELE_EX_CHN,Terajoule,108.0,,1981-12-01
2,Commercial,M,198112,GASC_LOCAL,Terajoule,155.0,,1981-12-01
1,Domestic,M,198112,GASC_LOCAL,Terajoule,188.0,,1981-12-01
3,Industrial,M,198112,GASC_LOCAL,Terajoule,21.0,,1981-12-01
,Total,M,198112,GASC_LOCAL,Terajoule,364.0,,1981-12-01
2,Commercial,M,198201,ELEC_LOCAL,Terajoule,1209.0,,1982-01-01
1,Domestic,M,198201,ELEC_LOCAL,Terajoule,587.0,,1982-01-01
3,Industrial,M,198201,ELEC_LOCAL,Terajoule,996.0,,1982-01-01
4,Street lighting,M,198201,ELEC_LOCAL,Terajoule,13.0,,1982-01-01
,Total,M,198201,ELEC_LOCAL,Terajoule,2805.0,,1982-01-01
,,M,198201,ELE_EX_CHN,Terajoule,94.0,,1982-01-01
2,Commercial,M,198201,GASC_LOCAL,Terajoule,166.0,,1982-01-01
1,Domestic,M,198201,GASC_LOCAL,Terajoule,226.0,,1982-01-01
3,Industrial,M,198201,GASC_LOCAL,Terajoule,15.0,,1982-01-01
,Total,M,198201,GASC_LOCAL,Terajoule,408.0,,1982-01-01
2,Commercial,M,198202,ELEC_LOCAL,Terajoule,1192.0,,1982-02-01
1,Domestic,M,198202,ELEC_LOCAL,Terajoule,611.0,,1982-02-01
3,Industrial,M,198202,ELEC_LOCAL,Terajoule,916.0,,1982-02-01
4,Street lighting,M,198202,ELEC_LOCAL,Terajoule,14.0,,1982-02-01
,Total,M,198202,ELEC_LOCAL,Terajoule,2733.0,,1982-02-01
,,M,198202,ELE_EX_CHN,Terajoule,91.0,,1982-02-01
2,Commercial,M,198202,GASC_LOCAL,Terajoule,166.0,,1982-02-01
1,Domestic,M,198202,GASC_LOCAL,Terajoule,238.0,,1982-02-01
3,Industrial,M,198202,GASC_LOCAL,Terajoule,19.0,,1982-02-01
,Total,M,198202,GASC_LOCAL,Terajoule,423.0,,1982-02-01
2,Commercial,M,198203,ELEC_LOCAL,Terajoule,1343.0,,1982-03-01
1,Domestic,M,198203,ELEC_LOCAL,Terajoule,579.0,,1982-03-01
3,Industrial,M,198203,ELEC_LOCAL,Terajoule,1171.0,,1982-03-01
4,Street lighting,M,198203,ELEC_LOCAL,Terajoule,12.0,,1982-03-01
,Total,M,198203,ELEC_LOCAL,Terajoule,3105.0,,1982-03-01
,,M,198203,ELE_EX_CHN,Terajoule,82.0,,1982-03-01
2,Commercial,M,198203,GASC_LOCAL,Terajoule,163.0,,1982-03-01
1,Domestic,M,198203,GASC_LOCAL,Terajoule,237.0,,1982-03-01
3,Industrial,M,198203,GASC_LOCAL,Terajoule,19.0,,1982-03-01
,Total,M,198203,GASC_LOCAL,Terajoule,419.0,,1982-03-01
2,Commercial,M,198204,ELEC_LOCAL,Terajoule,1423.0,,1982-04-01
1,Domestic,M,198204,ELEC_LOCAL,Terajoule,625.0,,1982-04-01
3,Industrial,M,198204,ELEC_LOCAL,Terajoule,1234.0,,1982-04-01
4,Street lighting,M,198204,ELEC_LOCAL,Terajoule,12.0,,1982-04-01
,Total,M,198204,ELEC_LOCAL,Terajoule,3294.0,,1982-04-01
,,M,198204,ELE_EX_CHN,Terajoule,48.0,,1982-04-01
2,Commercial,M,198204,GASC_LOCAL,Terajoule,162.0,,1982-04-01
1,Domestic,M,198204,GASC_LOCAL,Terajoule,213.0,,1982-04-01
3,Industrial,M,198204,GASC_LOCAL,Terajoule,18.0,,1982-04-01
,Total,M,198204,GASC_LOCAL,Terajoule,393.0,,1982-04-01
2,Commercial,M,198205,ELEC_LOCAL,Terajoule,1638.0,,1982-05-01
1,Domestic,M,198205,ELEC_LOCAL,Terajoule,659.0,,1982-05-01
3,Industrial,M,198205,ELEC_LOCAL,Terajoule,1367.0,,1982-05-01
4,Street lighting,M,198205,ELEC_LOCAL,Terajoule,12.0,,1982-05-01
,Total,M,198205,ELEC_LOCAL,Terajoule,3676.0,,1982-05-01
,,M,198205,ELE_EX_CHN,Terajoule,6.0,,1982-05-01
2,Commercial,M,198205,GASC_LOCAL,Terajoule,165.0,,1982-05-01
1,Domestic,M,198205,GASC_LOCAL,Terajoule,203.0,,1982-05-01
3,Industrial,M,198205,GASC_LOCAL,Terajoule,19.0,,1982-05-01
,Total,M,198205,GASC_LOCAL,Terajoule,388.0,,1982-05-01
2,Commercial,M,198206,ELEC_LOCAL,Terajoule,1854.0,,1982-06-01
1,Domestic,M,198206,ELEC_LOCAL,Terajoule,788.0,,1982-06-01
3,Industrial,M,198206,ELEC_LOCAL,Terajoule,1406.0,,1982-06-01
4,Street lighting,M,198206,ELEC_LOCAL,Terajoule,11.0,,1982-06-01
,Total,M,198206,ELEC_LOCAL,Terajoule,4059.0,,1982-06-01
,,M,198206,ELE_EX_CHN,Terajoule,2.0,,1982-06-01
2,Commercial,M,198206,GASC_LOCAL,Terajoule,174.0,,1982-06-01
1,Domestic,M,198206,GASC_LOCAL,Terajoule,194.0,,1982-06-01
3,Industrial,M,198206,GASC_LOCAL,Terajoule,18.0,,1982-06-01
,Total,M,198206,GASC_LOCAL,Terajoule,386.0,,1982-06-01
2,Commercial,M,198207,ELEC_LOCAL,Terajoule,2040.0,,1982-07-01
1,Domestic,M,198207,ELEC_LOCAL,Terajoule,1011.0,,1982-07-01
3,Industrial,M,198207,ELEC_LOCAL,Terajoule,1514.0,,1982-07-01
4,Street lighting,M,198207,ELEC_LOCAL,Terajoule,11.0,,1982-07-01
,Total,M,198207,ELEC_LOCAL,Terajoule,4576.0,,1982-07-01
,,M,198207,ELE_EX_CHN,Terajoule,60.0,,1982-07-01
2,Commercial,M,198207,GASC_LOCAL,Terajoule,176.0,,1982-07-01
1,Domestic,M,198207,GASC_LOCAL,Terajoule,187.0,,1982-07-01
3,Industrial,M,198207,GASC_LOCAL,Terajoule,19.0,,1982-07-01
,Total,M,198207,GASC_LOCAL,Terajoule,382.0,,1982-07-01
2,Commercial,M,198208,ELEC_LOCAL,Terajoule,1980.0,,1982-08-01
1,Domestic,M,198208,ELEC_LOCAL,Terajoule,1137.0,,1982-08-01
3,Industrial,M,198208,ELEC_LOCAL,Terajoule,1456.0,,1982-08-01
4,Street lighting,M,198208,ELEC_LOCAL,Terajoule,12.0,,1982-08-01
,Total,M,198208,ELEC_LOCAL,Terajoule,4585.0,,1982-08-01
,,M,198208,ELE_EX_CHN,Terajoule,107.0,,1982-08-01
2,Commercial,M,198208,GASC_LOCAL,Terajoule,188.0,,1982-08-01
1,Domestic,M,198208,GASC_LOCAL,Terajoule,170.0,,1982-08-01
3,Industrial,M,198208,GASC_LOCAL,Terajoule,18.0,,1982-08-01
,Total,M,198208,GASC_LOCAL,Terajoule,376.0,,1982-08-01
2,Commercial,M,198209,ELEC_LOCAL,Terajoule,2085.0,,1982-09-01
1,Domestic,M,198209,ELEC_LOCAL,Terajoule,1074.0,,1982-09-01
3,Industrial,M,198209,ELEC_LOCAL,Terajoule,1478.0,,1982-09-01
4,Street lighting,M,198209,ELEC_LOCAL,Terajoule,13.0,,1982-09-01
,Total,M,198209,ELEC_LOCAL,Terajoule,4650.0,,1982-09-01
,,M,198209,ELE_EX_CHN,Terajoule,103.0,,1982-09-01
2,Commercial,M,198209,GASC_LOCAL,Terajoule,185.0,,1982-09-01
1,Domestic,M,198209,GASC_LOCAL,Terajoule,173.0,,1982-09-01
3,Industrial,M,198209,GASC_LOCAL,Terajoule,20.0,,1982-09-01
,Total,M,198209,GASC_LOCAL,Terajoule,378.0,,1982-09-01
2,Commercial,M,198210,ELEC_LOCAL,Terajoule,1901.0,,1982-10-01
1,Domestic,M,198210,ELEC_LOCAL,Terajoule,863.0,,1982-10-01
3,Industrial,M,198210,ELEC_LOCAL,Terajoule,1350.0,,1982-10-01
4,Street lighting,M,198210,ELEC_LOCAL,Terajoule,13.0,,1982-10-01
,Total,M,198210,ELEC_LOCAL,Terajoule,4127.0,,1982-10-01
,,M,198210,ELE_EX_CHN,Terajoule,99.0,,1982-10-01
2,Commercial,M,198210,GASC_LOCAL,Terajoule,190.0,,1982-10-01
1,Domestic,M,198210,GASC_LOCAL,Terajoule,182.0,,1982-10-01
3,Industrial,M,198210,GASC_LOCAL,Terajoule,18.0,,1982-10-01
,Total,M,198210,GASC_LOCAL,Terajoule,391.0,,1982-10-01
2,Commercial,M,198211,ELEC_LOCAL,Terajoule,1779.0,,1982-11-01
1,Domestic,M,198211,ELEC_LOCAL,Terajoule,693.0,,1982-11-01
3,Industrial,M,198211,ELEC_LOCAL,Terajoule,1343.0,,1982-11-01
4,Street lighting,M,198211,ELEC_LOCAL,Terajoule,17.0,,1982-11-01
,Total,M,198211,ELEC_LOCAL,Terajoule,3832.0,,1982-11-01
,,M,198211,ELE_EX_CHN,Terajoule,135.0,,1982-11-01
2,Commercial,M,198211,GASC_LOCAL,Terajoule,198.0,,1982-11-01
1,Domestic,M,198211,GASC_LOCAL,Terajoule,229.0,,1982-11-01
3,Industrial,M,198211,GASC_LOCAL,Terajoule,18.0,,1982-11-01
,Total,M,198211,GASC_LOCAL,Terajoule,444.0,,1982-11-01
2,Commercial,M,198212,ELEC_LOCAL,Terajoule,1508.0,,1982-12-01
1,Domestic,M,198212,ELEC_LOCAL,Terajoule,601.0,,1982-12-01
3,Industrial,M,198212,ELEC_LOCAL,Terajoule,1207.0,,1982-12-01
4,Street lighting,M,198212,ELEC_LOCAL,Terajoule,13.0,,1982-12-01
,Total,M,198212,ELEC_LOCAL,Terajoule,3329.0,,1982-12-01
,,M,198212,ELE_EX_CHN,Terajoule,153.0,,1982-12-01
2,Commercial,M,198212,GASC_LOCAL,Terajoule,204.0,,1982-12-01
1,Domestic,M,198212,GASC_LOCAL,Terajoule,247.0,,1982-12-01
3,Industrial,M,198212,GASC_LOCAL,Terajoule,20.0,,1982-12-01
,Total,M,198212,GASC_LOCAL,Terajoule,471.0,,1982-12-01
2,Commercial,M,198301,ELEC_LOCAL,Terajoule,1458.0,,1983-01-01
1,Domestic,M,198301,ELEC_LOCAL,Terajoule,678.0,,1983-01-01
3,Industrial,M,198301,ELEC_LOCAL,Terajoule,1134.0,,1983-01-01
4,Street lighting,M,198301,ELEC_LOCAL,Terajoule,15.0,,1983-01-01
,Total,M,198301,ELEC_LOCAL,Terajoule,3285.0,,1983-01-01
,,M,198301,ELE_EX_CHN,Terajoule,136.0,,1983-01-01
2,Commercial,M,198301,GASC_LOCAL,Terajoule,216.0,,1983-01-01
1,Domestic,M,198301,GASC_LOCAL,Terajoule,278.0,,1983-01-01
3,Industrial,M,198301,GASC_LOCAL,Terajoule,18.0,,1983-01-01
,Total,M,198301,GASC_LOCAL,Terajoule,512.0,,1983-01-01
2,Commercial,M,198302,ELEC_LOCAL,Terajoule,1409.0,,1983-02-01
1,Domestic,M,198302,ELEC_LOCAL,Terajoule,691.0,,1983-02-01
3,Industrial,M,198302,ELEC_LOCAL,Terajoule,906.0,,1983-02-01
4,Street lighting,M,198302,ELEC_LOCAL,Terajoule,15.0,,1983-02-01
,Total,M,198302,ELEC_LOCAL,Terajoule,3021.0,,1983-02-01
,,M,198302,ELE_EX_CHN,Terajoule,117.0,,1983-02-01
2,Commercial,M,198302,GASC_LOCAL,Terajoule,217.0,,1983-02-01
1,Domestic,M,198302,GASC_LOCAL,Terajoule,314.0,,1983-02-01
3,Industrial,M,198302,GASC_LOCAL,Terajoule,16.0,,1983-02-01
,Total,M,198302,GASC_LOCAL,Terajoule,547.0,,1983-02-01
2,Commercial,M,198303,ELEC_LOCAL,Terajoule,1486.0,,1983-03-01
1,Domestic,M,198303,ELEC_LOCAL,Terajoule,693.0,,1983-03-01
3,Industrial,M,198303,ELEC_LOCAL,Terajoule,1065.0,,1983-03-01
4,Street lighting,M,198303,ELEC_LOCAL,Terajoule,14.0,,1983-03-01
,Total,M,198303,ELEC_LOCAL,Terajoule,3258.0,,1983-03-01
,,M,198303,ELE_EX_CHN,Terajoule,61.0,,1983-03-01
2,Commercial,M,198303,GASC_LOCAL,Terajoule,215.0,,1983-03-01
1,Domestic,M,198303,GASC_LOCAL,Terajoule,285.0,,1983-03-01
3,Industrial,M,198303,GASC_LOCAL,Terajoule,18.0,,1983-03-01
,Total,M,198303,GASC_LOCAL,Terajoule,517.0,,1983-03-01
2,Commercial,M,198304,ELEC_LOCAL,Terajoule,1731.0,,1983-04-01
1,Domestic,M,198304,ELEC_LOCAL,Terajoule,753.0,,1983-04-01
3,Industrial,M,198304,ELEC_LOCAL,Terajoule,1295.0,,1983-04-01
4,Street lighting,M,198304,ELEC_LOCAL,Terajoule,14.0,,1983-04-01
,Total,M,198304,ELEC_LOCAL,Terajoule,3793.0,,1983-04-01
,,M,198304,ELE_EX_CHN,Terajoule,29.0,,1983-04-01
2,Commercial,M,198304,GASC_LOCAL,Terajoule,225.0,,1983-04-01
1,Domestic,M,198304,GASC_LOCAL,Terajoule,280.0,,1983-04-01
3,Industrial,M,198304,GASC_LOCAL,Terajoule,19.0,,1983-04-01
,Total,M,198304,GASC_LOCAL,Terajoule,524.0,,1983-04-01
2,Commercial,M,198305,ELEC_LOCAL,Terajoule,1946.0,,1983-05-01
1,Domestic,M,198305,ELEC_LOCAL,Terajoule,747.0,,1983-05-01
3,Industrial,M,198305,ELEC_LOCAL,Terajoule,1444.0,,1983-05-01
4,Street lighting,M,198305,ELEC_LOCAL,Terajoule,13.0,,1983-05-01
,Total,M,198305,ELEC_LOCAL,Terajoule,4150.0,,1983-05-01
,,M,198305,ELE_EX_CHN,Terajoule,30.0,,1983-05-01
2,Commercial,M,198305,GASC_LOCAL,Terajoule,221.0,,1983-05-01
1,Domestic,M,198305,GASC_LOCAL,Terajoule,259.0,,1983-05-01
3,Industrial,M,198305,GASC_LOCAL,Terajoule,19.0,,1983-05-01
,Total,M,198305,GASC_LOCAL,Terajoule,499.0,,1983-05-01
2,Commercial,M,198306,ELEC_LOCAL,Terajoule,2139.0,,1983-06-01
1,Domestic,M,198306,ELEC_LOCAL,Terajoule,972.0,,1983-06-01
3,Industrial,M,198306,ELEC_LOCAL,Terajoule,1561.0,,1983-06-01
4,Street lighting,M,198306,ELEC_LOCAL,Terajoule,14.0,,1983-06-01
,Total,M,198306,ELEC_LOCAL,Terajoule,4686.0,,1983-06-01
,,M,198306,ELE_EX_CHN,Terajoule,29.0,,1983-06-01
2,Commercial,M,198306,GASC_LOCAL,Terajoule,220.0,,1983-06-01
1,Domestic,M,198306,GASC_LOCAL,Terajoule,233.0,,1983-06-01
3,Industrial,M,198306,GASC_LOCAL,Terajoule,20.0,,1983-06-01
,Total,M,198306,GASC_LOCAL,Terajoule,474.0,,1983-06-01
2,Commercial,M,198307,ELEC_LOCAL,Terajoule,2276.0,,1983-07-01
1,Domestic,M,198307,ELEC_LOCAL,Terajoule,1260.0,,1983-07-01
3,Industrial,M,198307,ELEC_LOCAL,Terajoule,1656.0,,1983-07-01
4,Street lighting,M,198307,ELEC_LOCAL,Terajoule,13.0,,1983-07-01
,Total,M,198307,ELEC_LOCAL,Terajoule,5205.0,,1983-07-01
,,M,198307,ELE_EX_CHN,Terajoule,30.0,,1983-07-01
2,Commercial,M,198307,GASC_LOCAL,Terajoule,219.0,,1983-07-01
1,Domestic,M,198307,GASC_LOCAL,Terajoule,216.0,,1983-07-01
3,Industrial,M,198307,GASC_LOCAL,Terajoule,20.0,,1983-07-01
,Total,M,198307,GASC_LOCAL,Terajoule,455.0,,1983-07-01
2,Commercial,M,198308,ELEC_LOCAL,Terajoule,2307.0,,1983-08-01
1,Domestic,M,198308,ELEC_LOCAL,Terajoule,1251.0,,1983-08-01
3,Industrial,M,198308,ELEC_LOCAL,Terajoule,1688.0,,1983-08-01
4,Street lighting,M,198308,ELEC_LOCAL,Terajoule,14.0,,1983-08-01
,Total,M,198308,ELEC_LOCAL,Terajoule,5260.0,,1983-08-01
,,M,198308,ELE_EX_CHN,Terajoule,152.0,,1983-08-01
2,Commercial,M,198308,GASC_LOCAL,Terajoule,222.0,,1983-08-01
1,Domestic,M,198308,GASC_LOCAL,Terajoule,193.0,,1983-08-01
3,Industrial,M,198308,GASC_LOCAL,Terajoule,21.0,,1983-08-01
,Total,M,198308,GASC_LOCAL,Terajoule,436.0,,1983-08-01
2,Commercial,M,198309,ELEC_LOCAL,Terajoule,2333.0,,1983-09-01
1,Domestic,M,198309,ELEC_LOCAL,Terajoule,1234.0,,1983-09-01
3,Industrial,M,198309,ELEC_LOCAL,Terajoule,1620.0,,1983-09-01
4,Street lighting,M,198309,ELEC_LOCAL,Terajoule,14.0,,1983-09-01
,Total,M,198309,ELEC_LOCAL,Terajoule,5201.0,,1983-09-01
,,M,198309,ELE_EX_CHN,Terajoule,193.0,,1983-09-01
2,Commercial,M,198309,GASC_LOCAL,Terajoule,221.0,,1983-09-01
1,Domestic,M,198309,GASC_LOCAL,Terajoule,192.0,,1983-09-01
3,Industrial,M,198309,GASC_LOCAL,Terajoule,19.0,,1983-09-01
,Total,M,198309,GASC_LOCAL,Terajoule,431.0,,1983-09-01
2,Commercial,M,198310,ELEC_LOCAL,Terajoule,2194.0,,1983-10-01
1,Domestic,M,198310,ELEC_LOCAL,Terajoule,1053.0,,1983-10-01
3,Industrial,M,198310,ELEC_LOCAL,Terajoule,1554.0,,1983-10-01
4,Street lighting,M,198310,ELEC_LOCAL,Terajoule,14.0,,1983-10-01
,Total,M,198310,ELEC_LOCAL,Terajoule,4815.0,,1983-10-01
,,M,198310,ELE_EX_CHN,Terajoule,187.0,,1983-10-01
2,Commercial,M,198310,GASC_LOCAL,Terajoule,226.0,,1983-10-01
1,Domestic,M,198310,GASC_LOCAL,Terajoule,213.0,,1983-10-01
3,Industrial,M,198310,GASC_LOCAL,Terajoule,20.0,,1983-10-01
,Total,M,198310,GASC_LOCAL,Terajoule,459.0,,1983-10-01
2,Commercial,M,198311,ELEC_LOCAL,Terajoule,1917.0,,1983-11-01
1,Domestic,M,198311,ELEC_LOCAL,Terajoule,723.0,,1983-11-01
3,Industrial,M,198311,ELEC_LOCAL,Terajoule,1489.0,,1983-11-01
4,Street lighting,M,198311,ELEC_LOCAL,Terajoule,15.0,,1983-11-01
,Total,M,198311,ELEC_LOCAL,Terajoule,4144.0,,1983-11-01
,,M,198311,ELE_EX_CHN,Terajoule,171.0,,1983-11-01
2,Commercial,M,198311,GASC_LOCAL,Terajoule,230.0,,1983-11-01
1,Domestic,M,198311,GASC_LOCAL,Terajoule,263.0,,1983-11-01
3,Industrial,M,198311,GASC_LOCAL,Terajoule,21.0,,1983-11-01
,Total,M,198311,GASC_LOCAL,Terajoule,515.0,,1983-11-01
2,Commercial,M,198312,ELEC_LOCAL,Terajoule,1653.0,,1983-12-01
1,Domestic,M,198312,ELEC_LOCAL,Terajoule,631.0,,1983-12-01
3,Industrial,M,198312,ELEC_LOCAL,Terajoule,1409.0,,1983-12-01
4,Street lighting,M,198312,ELEC_LOCAL,Terajoule,15.0,,1983-12-01
,Total,M,198312,ELEC_LOCAL,Terajoule,3708.0,,1983-12-01
,,M,198312,ELE_EX_CHN,Terajoule,189.0,,1983-12-01
2,Commercial,M,198312,GASC_LOCAL,Terajoule,238.0,,1983-12-01
1,Domestic,M,198312,GASC_LOCAL,Terajoule,295.0,,1983-12-01
3,Industrial,M,198312,GASC_LOCAL,Terajoule,22.0,,1983-12-01
,Total,M,198312,GASC_LOCAL,Terajoule,555.0,,1983-12-01
2,Commercial,M,198401,ELEC_LOCAL,Terajoule,1617.0,,1984-01-01
1,Domestic,M,198401,ELEC_LOCAL,Terajoule,752.0,,1984-01-01
3,Industrial,M,198401,ELEC_LOCAL,Terajoule,1342.0,,1984-01-01
4,Street lighting,M,198401,ELEC_LOCAL,Terajoule,17.0,,1984-01-01
,Total,M,198401,ELEC_LOCAL,Terajoule,3728.0,,1984-01-01
,,M,198401,ELE_EX_CHN,Terajoule,311.0,,1984-01-01
2,Commercial,M,198401,GASC_LOCAL,Terajoule,256.0,,1984-01-01
1,Domestic,M,198401,GASC_LOCAL,Terajoule,338.0,,1984-01-01
3,Industrial,M,198401,GASC_LOCAL,Terajoule,21.0,,1984-01-01
,Total,M,198401,GASC_LOCAL,Terajoule,615.0,,1984-01-01
2,Commercial,M,198402,ELEC_LOCAL,Terajoule,1546.0,,1984-02-01
1,Domestic,M,198402,ELEC_LOCAL,Terajoule,783.0,,1984-02-01
3,Industrial,M,198402,ELEC_LOCAL,Terajoule,1049.0,,1984-02-01
4,Street lighting,M,198402,ELEC_LOCAL,Terajoule,17.0,,1984-02-01
,Total,M,198402,ELEC_LOCAL,Terajoule,3395.0,,1984-02-01
,,M,198402,ELE_EX_CHN,Terajoule,266.0,,1984-02-01
2,Commercial,M,198402,GASC_LOCAL,Terajoule,257.0,,1984-02-01
1,Domestic,M,198402,GASC_LOCAL,Terajoule,360.0,,1984-02-01
3,Industrial,M,198402,GASC_LOCAL,Terajoule,16.0,,1984-02-01
,Total,M,198402,GASC_LOCAL,Terajoule,633.0,,1984-02-01
2,Commercial,M,198403,ELEC_LOCAL,Terajoule,1649.0,,1984-03-01
1,Domestic,M,198403,ELEC_LOCAL,Terajoule,681.0,,1984-03-01
3,Industrial,M,198403,ELEC_LOCAL,Terajoule,1314.0,,1984-03-01
4,Street lighting,M,198403,ELEC_LOCAL,Terajoule,17.0,,1984-03-01
,Total,M,198403,ELEC_LOCAL,Terajoule,3661.0,,1984-03-01
,,M,198403,ELE_EX_CHN,Terajoule,251.0,,1984-03-01
2,Commercial,M,198403,GASC_LOCAL,Terajoule,260.0,,1984-03-01
1,Domestic,M,198403,GASC_LOCAL,Terajoule,337.0,,1984-03-01
3,Industrial,M,198403,GASC_LOCAL,Terajoule,21.0,,1984-03-01
,Total,M,198403,GASC_LOCAL,Terajoule,618.0,,1984-03-01
2,Commercial,M,198404,ELEC_LOCAL,Terajoule,1790.0,,1984-04-01
1,Domestic,M,198404,ELEC_LOCAL,Terajoule,714.0,,1984-04-01
3,Industrial,M,198404,ELEC_LOCAL,Terajoule,1417.0,,1984-04-01
4,Street lighting,M,198404,ELEC_LOCAL,Terajoule,18.0,,1984-04-01
,Total,M,198404,ELEC_LOCAL,Terajoule,3939.0,,1984-04-01
,,M,198404,ELE_EX_CHN,Terajoule,251.0,,1984-04-01
2,Commercial,M,198404,GASC_LOCAL,Terajoule,260.0,,1984-04-01
1,Domestic,M,198404,GASC_LOCAL,Terajoule,308.0,,1984-04-01
3,Industrial,M,198404,GASC_LOCAL,Terajoule,22.0,,1984-04-01
,Total,M,198404,GASC_LOCAL,Terajoule,590.0,,1984-04-01
2,Commercial,M,198405,ELEC_LOCAL,Terajoule,2028.0,,1984-05-01
1,Domestic,M,198405,ELEC_LOCAL,Terajoule,751.0,,1984-05-01
3,Industrial,M,198405,ELEC_LOCAL,Terajoule,1635.0,,1984-05-01
4,Street lighting,M,198405,ELEC_LOCAL,Terajoule,17.0,,1984-05-01
,Total,M,198405,ELEC_LOCAL,Terajoule,4431.0,,1984-05-01
,,M,198405,ELE_EX_CHN,Terajoule,150.0,,1984-05-01
2,Commercial,M,198405,GASC_LOCAL,Terajoule,259.0,,1984-05-01
1,Domestic,M,198405,GASC_LOCAL,Terajoule,296.0,,1984-05-01
3,Industrial,M,198405,GASC_LOCAL,Terajoule,22.0,,1984-05-01
,Total,M,198405,GASC_LOCAL,Terajoule,577.0,,1984-05-01
2,Commercial,M,198406,ELEC_LOCAL,Terajoule,2314.0,,1984-06-01
1,Domestic,M,198406,ELEC_LOCAL,Terajoule,1013.0,,1984-06-01
3,Industrial,M,198406,ELEC_LOCAL,Terajoule,1674.0,,1984-06-01
4,Street lighting,M,198406,ELEC_LOCAL,Terajoule,15.0,,1984-06-01
,Total,M,198406,ELEC_LOCAL,Terajoule,5016.0,,1984-06-01
,,M,198406,ELE_EX_CHN,Terajoule,56.0,,1984-06-01
2,Commercial,M,198406,GASC_LOCAL,Terajoule,261.0,,1984-06-01
1,Domestic,M,198406,GASC_LOCAL,Terajoule,275.0,,1984-06-01
3,Industrial,M,198406,GASC_LOCAL,Terajoule,22.0,,1984-06-01
,Total,M,198406,GASC_LOCAL,Terajoule,558.0,,1984-06-01
2,Commercial,M,198407,ELEC_LOCAL,Terajoule,2455.0,,1984-07-01
1,Domestic,M,198407,ELEC_LOCAL,Terajoule,1206.0,,1984-07-01
3,Industrial,M,198407,ELEC_LOCAL,Terajoule,1783.0,,1984-07-01
4,Street lighting,M,198407,ELEC_LOCAL,Terajoule,14.0,,1984-07-01
,Total,M,198407,ELEC_LOCAL,Terajoule,5458.0,,1984-07-01
,,M,198407,ELE_EX_CHN,Terajoule,90.0,,1984-07-01
2,Commercial,M,198407,GASC_LOCAL,Terajoule,267.0,,1984-07-01
1,Domestic,M,198407,GASC_LOCAL,Terajoule,246.0,,1984-07-01
3,Industrial,M,198407,GASC_LOCAL,Terajoule,23.0,,1984-07-01
,Total,M,198407,GASC_LOCAL,Terajoule,536.0,,1984-07-01
2,Commercial,M,198408,ELEC_LOCAL,Terajoule,2509.0,,1984-08-01
1,Domestic,M,198408,ELEC_LOCAL,Terajoule,1298.0,,1984-08-01
3,Industrial,M,198408,ELEC_LOCAL,Terajoule,1843.0,,1984-08-01
4,Street lighting,M,198408,ELEC_LOCAL,Terajoule,15.0,,1984-08-01
,Total,M,198408,ELEC_LOCAL,Terajoule,5665.0,,1984-08-01
,,M,198408,ELE_EX_CHN,Terajoule,186.0,,1984-08-01
2,Commercial,M,198408,GASC_LOCAL,Terajoule,262.0,,1984-08-01
1,Domestic,M,198408,GASC_LOCAL,Terajoule,225.0,,1984-08-01
3,Industrial,M,198408,GASC_LOCAL,Terajoule,23.0,,1984-08-01
,Total,M,198408,GASC_LOCAL,Terajoule,510.0,,1984-08-01
2,Commercial,M,198409,ELEC_LOCAL,Terajoule,2418.0,,1984-09-01
1,Domestic,M,198409,ELEC_LOCAL,Terajoule,1213.0,,1984-09-01
3,Industrial,M,198409,ELEC_LOCAL,Terajoule,1742.0,,1984-09-01
4,Street lighting,M,198409,ELEC_LOCAL,Terajoule,16.0,,1984-09-01
,Total,M,198409,ELEC_LOCAL,Terajoule,5389.0,,1984-09-01
,,M,198409,ELE_EX_CHN,Terajoule,200.0,,1984-09-01
2,Commercial,M,198409,GASC_LOCAL,Terajoule,266.0,,1984-09-01
1,Domestic,M,198409,GASC_LOCAL,Terajoule,228.0,,1984-09-01
3,Industrial,M,198409,GASC_LOCAL,Terajoule,21.0,,1984-09-01
,Total,M,198409,GASC_LOCAL,Terajoule,515.0,,1984-09-01
2,Commercial,M,198410,ELEC_LOCAL,Terajoule,2352.0,,1984-10-01
1,Domestic,M,198410,ELEC_LOCAL,Terajoule,985.0,,1984-10-01
3,Industrial,M,198410,ELEC_LOCAL,Terajoule,1702.0,,1984-10-01
4,Street lighting,M,198410,ELEC_LOCAL,Terajoule,14.0,,1984-10-01
,Total,M,198410,ELEC_LOCAL,Terajoule,5053.0,,1984-10-01
,,M,198410,ELE_EX_CHN,Terajoule,259.0,,1984-10-01
