period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,ev_standard_chargers,ev_medium_iec62196_chargers,ev_quick_chademo_chargers,ev_quick_ccs_combo_chargers,ev_quick_iec62196_chargers,ev_quick_gbt_dc_chargers,ev_total_chargers,building_count,building_block_type_count,footprint_area_m2_sum,footprint_area_m2_mean,building_height_m_mean,completed_building_count,immigration_features_available,transport_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2020-01-01,7646.0,2255.0,832.0,32.0,10765.0,2982.0,,2020,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,18.561290322580643,21.190322580645162,26.0,16.838709677419356,10.8,4.351612903225806,75.70967741935483,14.8,5,0,5,31,8,0,23,,,,,,,,,,,11218.460864838707,107.57048387096779,3859.147935483873,135.175548387097,1590.405612903222,189.834,4529.112967741935,807.214316451613,10075427.0,10049984.0,20125411.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10760.0,11276.0,14209.0,17337.0,11032.0,12081.666666666666,1860.3022155911501,14381.0,2837.5588099632578,13440.833333333334,2636.1731158954117,-267.0,-0.02420232052211746,9889.0,2020-02-01
2020-02-01,6659.0,2472.0,729.0,28.0,9889.0,2890.0,,2020,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,18.46896551724138,21.448275862068964,28.1,16.55862068965517,10.3,4.889655172413794,78.34482758620689,79.8,7,0,3,29,9,0,20,,,,,,,,,,,7312.000793103451,72.23393103448271,2540.94886206897,95.4274137931035,1102.089965517241,136.972724137931,2807.6012413793087,556.726655172414,1146832.0,925777.0,2072609.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10765.0,10760.0,11276.0,17048.0,9828.0,10933.666666666666,296.4799037598115,13285.666666666666,2734.8743785897645,13418.583333333334,2659.377249669673,61.0,0.006206756206756259,10993.0,2020-03-01
2020-03-01,7457.0,2701.0,802.0,34.0,10993.0,2425.0,,2020,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,21.296774193548387,23.787096774193547,28.5,19.712903225806453,16.5,4.074193548387097,84.48387096774194,41.3,12,0,0,31,9,0,22,,,,,,,,,,,7794.99400000001,77.2505483870968,2647.1147096774243,101.842677419355,1169.276096774197,144.211612903226,3076.0917419354846,579.206612903226,465297.0,374297.0,839594.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,9889.0,10765.0,10760.0,15656.0,11505.0,10471.333333333334,504.32165661754095,12092.5,2290.764130153969,13423.666666666666,2651.9378963430936,-512.0,-0.044502390265102165,10535.0,2020-04-01
2020-04-01,6976.0,2699.0,828.0,32.0,10535.0,2504.0,,2020,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,22.02,25.136666666666667,30.3,19.973333333333336,16.1,5.163333333333333,77.83333333333333,77.8,13,3,0,30,8,0,22,,,,,,,,,,,7279.167399999997,74.7740333333333,2488.523499999996,97.5671333333333,1115.761266666667,133.1424,2837.6710333333335,531.728033333333,38946.0,22992.0,61938.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10993.0,9889.0,10765.0,14209.0,12560.0,10549.0,582.8344533399876,11315.333333333334,1491.6059354490135,13381.0,2689.4665574489654,-2025.0,-0.1612261146496815,14903.0,2020-05-01
2020-05-01,9182.0,4646.0,1047.0,27.0,14903.0,2173.0,,2020,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,27.729032258064517,30.438709677419357,33.5,25.91290322580645,23.6,4.525806451612904,83.03225806451613,352.5,18,19,0,31,10,0,21,,,,,,,,,,,8914.90048387096,90.4621935483871,3041.8842903225805,112.732870967742,1279.639645161286,161.57335483871,3551.9260967741893,676.682032258065,66376.0,22083.0,88459.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10535.0,10993.0,9889.0,11276.0,13946.0,10472.333333333334,554.661458308995,10703.0,471.24133944302207,13212.25,2806.6396965701983,957.0,0.0686218270471819,16531.0,2020-06-01
2020-06-01,10289.0,5213.0,1001.0,28.0,16531.0,2191.0,,2020,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,29.65,32.25333333333334,35.0,27.8,24.1,4.453333333333333,78.53333333333333,397.2,17,27,0,30,8,0,22,,,,,,,,,,,10323.545433333333,94.0388333333333,3497.3174,131.1602,1469.3907333333368,183.596333333333,4165.64643333333,782.3955,89714.0,60344.0,150058.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,14903.0,10535.0,10993.0,10760.0,16133.0,12143.666666666666,2400.6002027270883,11307.5,1801.6376716754285,13292.0,2842.7486059030366,398.0,0.02466993119692562,17801.0,2020-07-01
2020-07-01,10635.0,6124.0,1014.0,28.0,17801.0,1930.0,,2020,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,30.23548387096774,33.306451612903224,35.3,28.258064516129032,25.9,5.048387096774194,76.48387096774194,125.4,18,30,0,31,8,0,23,,,,,,,,,,,8413.630838709681,75.2729677419355,2861.495032258065,109.347225806452,1239.971354838709,155.461193548387,3344.3650000000043,627.718064516129,78566.0,117037.0,195603.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16531.0,14903.0,10535.0,10765.0,17337.0,13989.666666666666,3100.5866111646037,12269.333333333334,2744.5927688214024,13325.166666666666,2880.9729364584605,464.0,0.026763569244967478,16297.0,2020-08-01
2020-08-01,9754.0,5466.0,1047.0,29.0,16297.0,1814.0,,2020,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.019354838709678,32.15806451612903,34.4,26.883870967741935,24.9,5.274193548387097,81.51612903225806,448.4,21,25,0,31,10,0,21,,,,,,,,,,,7307.4656451612955,65.9816129032258,2478.7155806451647,94.6201935483871,1087.870096774194,139.597193548387,2888.3114516129044,552.369516129032,45272.0,82068.0,127340.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,17801.0,16531.0,14903.0,9889.0,17048.0,16411.666666666668,1452.6807403325154,13442.0,3398.510909207159,13363.833333333334,2942.175936687721,-751.0,-0.0440520882214922,15782.0,2020-09-01
2020-09-01,9063.0,5774.0,916.0,28.0,15782.0,1892.0,,2020,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.413333333333334,31.196666666666665,34.2,26.59,25.2,4.6066666666666665,83.53333333333333,708.8,26,23,0,30,8,0,22,,,,,,,,,,,9361.136666666667,80.3589,3146.0975333333304,117.453733333333,1331.1883,163.514266666667,3814.7536666666706,707.770266666667,83402.0,65481.0,148883.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16297.0,17801.0,16531.0,10993.0,15656.0,16876.333333333332,809.2869289275546,14510.0,3047.3875368912427,13301.25,2863.6241222682115,126.0,0.008048032703116936,13076.0,2020-10-01
2020-10-01,8234.0,4007.0,805.0,30.0,13076.0,2159.0,,2020,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.593548387096774,28.503225806451614,31.9,23.716129032258067,21.7,4.7870967741935475,71.54838709677419,142.39999999999998,10,8,0,31,9,0,22,,,,,,,,,,,10170.649161290325,103.278870967742,3434.309451612903,130.427225806452,1427.90758064516,168.17264516129,4171.024032258068,735.52935483871,61131.0,55759.0,116890.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,15782.0,16297.0,17801.0,10535.0,14209.0,16626.666666666668,1049.0950068192158,15308.166666666666,2524.2475644569304,13311.75,2873.257958390539,-1133.0,-0.07973819410232952,11557.0,2020-11-01
2020-11-01,7762.0,2928.0,834.0,32.0,11557.0,2450.0,,2020,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.509999999999998,26.38,30.2,21.663333333333334,16.4,4.716666666666667,71.46666666666667,5.1,7,1,0,30,9,0,21,,,,,,,,,,,10522.4885,101.1209,3561.538433333333,137.163466666667,1482.172899999997,170.705166666667,4331.099100000002,738.688533333333,58088.0,57774.0,115862.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,13076.0,15782.0,16297.0,14903.0,11276.0,15051.666666666666,1730.2457436251993,15731.666666666666,1611.3636047356745,13217.333333333334,2859.6768836335164,281.0,0.02492018446257549,10621.0,2020-12-01
2020-12-01,7384.0,2388.0,816.0,32.0,10621.0,2537.0,,2020,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.10967741935484,20.748387096774195,24.5,15.887096774193548,8.1,4.861290322580646,68.87096774193549,1.5,2,0,3,31,8,0,23,,,,,,,,,,,8469.946193548383,87.905870967742,2863.7437096774165,116.153419354839,1225.7377419354862,143.856806451613,3414.9881612903173,617.560483870968,53212.0,111216.0,164428.0,,,,2020,7480600,1301677230.8828125,5746.893179445546,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11557.0,13076.0,15782.0,16531.0,10760.0,13471.666666666666,2140.1098881443513,15174.0,2360.409456005478,13240.75,2843.4393746434525,-139.0,-0.01291821561338291,10814.0,2021-01-01
2021-01-01,6909.0,3021.0,852.0,31.0,10814.0,2981.0,,2021,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.20967741935484,19.316129032258065,24.5,13.841935483870968,7.7,5.474193548387096,61.806451612903224,0.0,0,0,11,31,10,0,21,48671.0,76232.0,2622.0,4410.0,702.0,1352.0,51995.0,81994.0,133989.0,-29999.0,8456.797999999993,81.5878709677419,2847.9630967741896,114.281193548387,1246.7249032258062,143.07635483871,3422.283225806449,600.88135483871,53772.0,83243.0,137015.0,284322.0,73094.0,357416.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10621.0,11557.0,13076.0,17801.0,10765.0,11751.333333333334,1238.9835888071102,14189.0,2860.932505320612,13229.166666666666,2854.724659014929,49.0,0.0045517882025081224,9445.0,2021-02-01
2021-02-01,5989.0,2683.0,745.0,28.0,9445.0,2844.0,,2021,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,19.75357142857143,23.457142857142856,27.6,17.485714285714288,15.3,5.971428571428571,75.46428571428571,62.1,4,0,0,28,8,0,20,66646.0,35956.0,3593.0,1892.0,670.0,1043.0,70909.0,38891.0,109800.0,32018.0,9140.777107142854,101.41328571428569,3053.18607142857,117.536714285714,1310.7559285714292,153.617178571429,3716.3479285714266,687.92,72500.0,40131.0,112631.0,321173.0,71642.0,392815.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10814.0,10621.0,11557.0,16297.0,9889.0,10997.333333333334,494.19867799640707,13024.5,2495.291305639498,13233.25,2850.912043061439,-444.0,-0.04489837192840529,11508.0,2021-03-01
2021-03-01,7814.0,2859.0,806.0,29.0,11508.0,2326.0,,2021,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,21.993548387096773,24.822580645161292,29.7,20.225806451612904,15.8,4.596774193548387,78.7741935483871,3.5,6,0,0,31,8,0,23,56683.0,44770.0,4437.0,3258.0,666.0,977.0,61786.0,49005.0,110791.0,12781.0,10129.055838709688,96.2551290322581,3389.0485161290358,132.694225806452,1440.15732258065,166.195709677419,4192.059580645163,712.64535483871,63779.0,50671.0,114450.0,340210.0,81726.0,421936.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,9445.0,10814.0,10621.0,15782.0,10993.0,10293.333333333334,740.9887538508552,11882.5,2254.3723516757536,13196.25,2900.7067516539705,515.0,0.04684799417811325,11949.0,2021-04-01
2021-04-01,8386.0,2641.0,898.0,24.0,11949.0,2505.0,,2021,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,24.136666666666667,27.0,32.6,22.383333333333333,19.7,4.616666666666666,78.76666666666667,32.5,11,5,0,30,8,0,22,49183.0,48454.0,3690.0,3217.0,748.0,1076.0,53621.0,52747.0,106368.0,874.0,10314.897866666668,108.71283333333331,3489.1090666666673,133.157266666667,1462.4585,172.692,4213.129366666667,735.638833333333,55510.0,54282.0,109792.0,369107.0,98057.0,467164.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11508.0,9445.0,10814.0,13076.0,10535.0,10589.0,1049.7433019553355,11170.166666666666,1208.355149228376,13239.166666666666,2868.7797796698246,1414.0,0.13421926910298998,16415.0,2021-05-01
2021-05-01,10230.0,5030.0,1130.0,25.0,16415.0,2124.0,,2021,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,28.98709677419355,32.1258064516129,36.1,27.029032258064515,23.1,5.096774193548387,78.19354838709677,65.0,12,29,0,31,10,0,21,48728.0,56164.0,3590.0,3635.0,774.0,1243.0,53092.0,61042.0,114134.0,-7950.0,10600.277612903219,93.6066129032258,3553.510483870964,139.944451612903,1513.031838709675,179.645161290323,4335.43387096774,785.105193548387,54711.0,62346.0,117057.0,481269.0,53472.0,534741.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11949.0,11508.0,9445.0,11557.0,14903.0,10967.333333333334,1336.691562527945,10982.333333333334,901.4769362921772,13357.0,2775.1210948189487,1512.0,0.10145608266791917,16305.0,2021-06-01
2021-06-01,10593.0,4613.0,1075.0,24.0,16305.0,1955.0,,2021,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.759999999999998,31.183333333333334,34.0,26.85666666666667,24.0,4.326666666666666,82.3,628.0,23,20,0,30,8,0,22,50354.0,59493.0,4212.0,4302.0,582.0,971.0,55148.0,64766.0,119914.0,-9618.0,10807.98483333333,89.9069666666667,3591.687733333334,141.737366666667,1525.3538333333331,184.6428,4479.43173333333,795.2244,57247.0,66570.0,123817.0,365298.0,72464.0,437762.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16415.0,11949.0,11508.0,10621.0,16531.0,13290.666666666666,2714.721778255232,11792.0,2421.3041114242674,13483.0,2883.889482184534,-226.0,-0.013671284253826133,17578.0,2021-07-01
2021-07-01,10493.0,6021.0,1039.0,25.0,17578.0,1934.0,,2021,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.700000000000003,32.62903225806452,35.4,27.703225806451613,24.9,4.925806451612903,80.12903225806451,379.5,16,27,0,31,9,0,22,61285.0,98021.0,5136.0,6822.0,698.0,854.0,67119.0,105697.0,172816.0,-38578.0,10858.97577419355,95.568870967742,3523.704419354842,140.478483870968,1515.1447419354831,186.273516129032,4593.015387096774,804.79035483871,71307.0,108333.0,179640.0,514343.0,58432.0,572775.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16305.0,16415.0,11949.0,10814.0,17801.0,14889.666666666666,2547.285875855544,12739.333333333334,2930.0120591333275,13464.166666666666,2862.8359694329015,-223.0,-0.012527386101904403,16971.0,2021-08-01
2021-08-01,10459.0,5453.0,1033.0,26.0,16971.0,2041.0,,2021,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.758064516129032,31.387096774193548,34.4,26.84193548387097,23.4,4.54516129032258,82.64516129032258,350.5,22,23,0,31,9,0,22,127786.0,98052.0,7835.0,4306.0,1201.0,1021.0,136822.0,103379.0,240201.0,33443.0,10981.928419354848,98.4314516129032,3550.579032258069,139.205903225806,1527.829193548392,193.541709677419,4661.439580645161,810.901548387097,139070.0,106026.0,245096.0,470936.0,29732.0,500668.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,17578.0,16305.0,16415.0,9445.0,16297.0,16766.0,705.3601916749274,13866.666666666666,3316.7863160997745,13445.583333333334,2832.6904159163378,674.0,0.04135730502546475,16993.0,2021-09-01
2021-09-01,10246.0,5686.0,1036.0,26.0,16993.0,2000.0,,2021,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,29.746666666666666,32.78666666666667,34.5,27.83,26.0,4.956666666666667,78.13333333333334,129.6,13,30,0,30,8,0,22,84597.0,89347.0,6362.0,4062.0,1439.0,1329.0,92398.0,94738.0,187136.0,-2340.0,11546.551400000004,92.812,3762.3792000000035,153.800566666667,1608.3440333333328,198.817966666667,4903.167866666667,827.229766666667,94828.0,96959.0,191787.0,584288.0,37433.0,621721.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16971.0,17578.0,16305.0,11508.0,15782.0,16951.333333333332,636.7278330126708,15121.0,2670.2432098968134,13501.75,2900.244727134723,1211.0,0.07673298694715491,14016.0,2021-10-01
2021-10-01,9231.0,3850.0,907.0,27.0,14016.0,1848.0,,2021,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.02258064516129,28.519354838709678,33.1,24.061290322580643,18.2,4.458064516129032,76.29032258064517,631.1,14,9,0,31,10,0,21,78526.0,83248.0,6095.0,4536.0,1661.0,1347.0,86282.0,89131.0,175413.0,-2849.0,10616.570806451615,90.42038709677419,3409.5012580645175,138.97864516129,1465.4491612903248,182.859225806452,4572.02551612903,757.336612903226,89236.0,91849.0,181085.0,425260.0,120056.0,545316.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,16993.0,16971.0,17578.0,11949.0,13076.0,17180.666666666668,344.27653613483096,16035.166666666666,2053.6506437723765,13602.666666666666,3005.9439701223955,940.0,0.07188742734781273,11501.0,2021-11-01
2021-11-01,7615.0,3098.0,760.0,29.0,11501.0,2505.0,,2021,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.4,25.43,29.2,20.33,14.3,5.1,67.33333333333333,5.8,3,0,0,30,8,0,22,76542.0,79511.0,5672.0,4671.0,1915.0,1619.0,84129.0,85801.0,169930.0,-1672.0,11650.081433333342,105.5119000000001,3802.6173000000035,153.459433333333,1607.27336666667,202.332533333333,4968.3293666666705,810.557533333333,86527.0,87851.0,174378.0,488688.0,53056.0,541744.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,14016.0,16993.0,16971.0,16415.0,11557.0,15993.333333333334,1712.4562281509754,16379.666666666666,1245.4396278690886,13681.0,3003.2183343267607,-56.0,-0.0048455481526347155,11082.0,2021-12-01
2021-12-01,7666.0,2509.0,881.0,27.0,11082.0,2614.0,,2021,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.883870967741935,21.364516129032257,25.8,16.796774193548387,9.9,4.567741935483871,68.48387096774194,19.5,8,0,2,31,8,0,23,114086.0,131479.0,5908.0,5355.0,1890.0,1929.0,121884.0,138763.0,260647.0,-16879.0,11453.556322580649,113.6950967741936,3666.8822903225855,150.055290322581,1548.262129032255,196.698838709677,4961.608161290325,816.354516129032,124422.0,140705.0,265127.0,399236.0,70060.0,469296.0,2021,7579100,1301677230.8828125,5822.564780410093,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11501.0,14016.0,16993.0,16305.0,10621.0,14170.0,2749.236803187357,15560.666666666666,2346.5367388273944,13676.333333333334,3006.8601362198274,461.0,0.04340457584031632,10873.0,2022-01-01
2022-01-01,7534.0,2468.0,841.0,30.0,10873.0,3055.0,,2022,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,18.009677419354837,20.16774193548387,23.6,16.474193548387095,13.2,3.6935483870967745,78.0,4.1,6,0,0,31,10,0,21,56574.0,71179.0,5505.0,5454.0,1062.0,1760.0,63141.0,78393.0,141534.0,-15252.0,9615.291741935482,81.335806451613,3159.2326774193507,126.686709677419,1354.752903225806,169.244903225806,4034.544419354841,689.494322580645,64128.0,79231.0,143359.0,375219.0,57925.0,433144.0,2022,7648800,1301677230.8828125,5876.1110807880505,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,11082.0,11501.0,14016.0,17578.0,10814.0,12199.666666666666,1586.8806928478552,14690.166666666666,2915.097762797453,13714.75,2966.9555907146246,59.0,0.005455890512298778,9841.0,2022-02-01
2022-02-01,6265.0,2786.0,761.0,29.0,9841.0,2849.0,,2022,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,15.239285714285714,17.675,22.5,13.428571428571429,7.5,4.246428571428572,80.75,168.5,11,0,8,28,8,0,20,20649.0,85944.0,1425.0,7002.0,607.0,1089.0,22681.0,94035.0,116716.0,-71354.0,6369.611714285718,57.211178571428604,2073.031642857144,83.6522142857143,923.247607142857,121.608035714286,2566.679821428574,544.181214285714,24874.0,94953.0,119827.0,333715.0,102578.0,436293.0,2022,7648800,1301677230.8828125,5876.1110807880505,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10873.0,11082.0,11501.0,16971.0,9445.0,11152.0,319.7983739796328,13572.666666666666,2871.491505588468,13719.666666666666,2961.755969731886,396.0,0.04192694547379561,10904.0,2022-03-01
2022-03-01,6920.0,3194.0,764.0,26.0,10904.0,2422.0,,2022,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,21.493548387096773,25.041935483870965,29.3,19.183870967741935,15.0,5.858064516129032,78.93548387096774,92.7,8,0,0,31,8,0,23,15386.0,81720.0,877.0,3911.0,413.0,1132.0,16676.0,86763.0,103439.0,-70087.0,5845.539709677415,46.9830322580644,1860.209580645162,82.8731290322581,868.751225806452,107.049387096774,2402.175451612898,477.497903225806,17504.0,87283.0,104787.0,539185.0,71164.0,610349.0,2022,7648800,1301677230.8828125,5876.1110807880505,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,9841.0,10873.0,11082.0,16993.0,11508.0,10598.666666666666,664.4278240210766,12384.333333333334,2650.7043340717464,13752.666666666666,2911.578682474933,-604.0,-0.052485227667709466,11748.0,2022-04-01
2022-04-01,7494.0,3359.0,873.0,21.0,11748.0,2467.0,,2022,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.706666666666667,27.14333333333333,32.0,21.513333333333332,13.7,5.63,73.36666666666666,3.5,5,8,0,30,9,0,21,66501.0,66356.0,2638.0,3334.0,743.0,973.0,69882.0,70663.0,140545.0,-781.0,8306.770966666658,93.3552,2691.1038333333304,114.149866666667,1178.39013333333,141.5932,3443.6480666666635,644.530666666667,71613.0,72260.0,143873.0,674581.0,62367.0,736948.0,2022,7648800,1301677230.8828125,5876.1110807880505,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,1,1,1,1,10904.0,9841.0,10873.0,14016.0,11949.0,10539.333333333334,604.9730021524815,11369.5,1407.3681465771797,13702.333333333334,2958.749223860821,-201.0,-0.016821491338187333,13414.0,2022-05-01
