period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,building_consent_demolition_count,building_consent_site_formation_count,building_consent_foundation_count,building_consent_superstructure_count,building_consent_total_count,occupation_permits_domestic_count,occupation_permits_non_domestic_count,occupation_permits_composite_count,occupation_permits_total_count,occupation_permits_domestic_units,building_completion_domestic_gfa,building_completion_non_domestic_gfa,building_completion_total_gfa,building_completion_domestic_ufa,building_completion_non_domestic_ufa,building_completion_total_ufa,building_completion_domestic_units,building_completion_declared_cost_hkd,building_completion_declared_cost_aa_hkd,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,immigration_features_available,transport_features_available,building_activity_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
1982-07-01,2040.0,1011.0,1514.0,11.0,4576.0,382.0,,1982,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.57741935483871,30.9,34.8,26.612903225806452,24.5,4.287096774193548,82.19354838709677,296.2,21,22,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4059.0,3676.0,3294.0,2805.0,4179.0,3676.3333333333335,382.5001089324468,3278.6666666666665,513.6733073332375,3536.8333333333335,578.2652479353184,397.0,0.09499880354151702,4585.0,1982-08-01
1982-08-01,1980.0,1137.0,1456.0,12.0,4585.0,376.0,,1982,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.296774193548387,30.977419354838712,33.2,26.287096774193547,23.6,4.690322580645162,82.74193548387096,872.0,16,23,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4576.0,4059.0,3676.0,2733.0,4239.0,4103.666666666667,451.65953253898397,3573.8333333333335,671.6062586565637,3569.9166666666665,627.5966362870231,346.0,0.08162302429818347,4650.0,1982-09-01
1982-09-01,2085.0,1074.0,1478.0,13.0,4650.0,378.0,,1982,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.540000000000003,29.823333333333334,33.1,25.456666666666667,23.0,4.366666666666666,80.83333333333333,466.8,19,15,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4585.0,4576.0,4059.0,3105.0,4298.0,4406.666666666667,301.12179152849995,3882.5,632.3102877543596,3598.75,667.7913562292817,352.0,0.08189855746858998,4127.0,1982-10-01
1982-10-01,1901.0,863.0,1350.0,13.0,4127.0,391.0,,1982,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.77741935483871,27.780645161290323,31.8,24.103225806451615,21.0,3.6774193548387095,77.0,163.7,8,5,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4650.0,4585.0,4576.0,3294.0,3828.0,4603.666666666667,40.37738641038173,4140.0,563.1685360529311,3628.0833333333335,707.8295195793098,299.0,0.07810867293625923,3832.0,1982-11-01
1982-11-01,1779.0,693.0,1343.0,17.0,3832.0,444.0,,1982,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.279999999999998,24.276666666666664,29.0,20.323333333333334,12.9,3.953333333333334,77.0,95.8,15,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4127.0,4650.0,4585.0,3676.0,3236.0,4454.0,285.04911857432563,4278.833333333333,388.4839336017238,3653.0,720.6531128711696,596.0,0.18417799752781217,3329.0,1982-12-01
1982-12-01,1508.0,601.0,1207.0,13.0,3329.0,471.0,,1982,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,16.712903225806453,19.403225806451612,24.0,14.129032258064516,8.9,5.274193548387097,62.516129032258064,0.0,0,0,10,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3832.0,4127.0,4650.0,4059.0,2990.0,4203.0,414.26199439485146,4304.833333333333,342.5769499932367,3702.6666666666665,709.756723152802,339.0,0.11337792642140476,3285.0,1983-01-01
1983-01-01,1458.0,678.0,1134.0,15.0,3285.0,512.0,,1983,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,14.964516129032257,17.103225806451615,21.1,13.09032258064516,7.1,4.012903225806451,77.03225806451613,76.3,11,0,14,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3329.0,3832.0,4127.0,4576.0,2805.0,3762.6666666666665,403.49266825226607,4183.166666666667,527.2181395463059,3730.9166666666665,685.1315014232094,480.0,0.17112299465240643,3021.0,1983-02-01
1983-02-01,1409.0,691.0,906.0,15.0,3021.0,547.0,,1983,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,14.75357142857143,16.37142857142857,23.5,13.135714285714286,10.3,3.2357142857142853,85.89285714285714,241.0,24,0,5,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3285.0,3329.0,3832.0,4585.0,2733.0,3482.0,303.90623553984517,3968.0,594.0370358824446,3770.9166666666665,638.5905585859756,288.0,0.10537870472008781,3258.0,1983-03-01
1983-03-01,1486.0,693.0,1065.0,14.0,3258.0,517.0,,1983,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,17.051612903225806,19.219354838709677,25.9,15.325806451612904,9.6,3.893548387096774,84.29032258064517,428.0,23,0,4,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3021.0,3285.0,3329.0,4650.0,3105.0,3211.6666666666665,166.5813114768075,3707.3333333333335,612.0191718129969,3794.9166666666665,600.3006002046452,153.0,0.049275362318840665,3793.0,1983-04-01
1983-04-01,1731.0,753.0,1295.0,14.0,3793.0,524.0,,1983,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.163333333333334,25.46333333333333,30.4,21.466666666666665,16.6,3.996666666666667,84.8,171.10000000000002,11,1,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3258.0,3021.0,3285.0,4127.0,3294.0,3188.0,145.25494828060013,3475.3333333333335,415.49328113299964,3807.6666666666665,585.7638887242282,499.0,0.15148755312689732,4150.0,1983-05-01
1983-05-01,1946.0,747.0,1444.0,13.0,4150.0,499.0,,1983,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.95483870967742,28.0258064516129,31.0,24.24516129032258,21.3,3.7806451612903222,84.54838709677419,372.5,20,5,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3793.0,3258.0,3021.0,3832.0,3676.0,3357.3333333333335,395.4697628559396,3419.6666666666665,322.74551378240056,3849.25,563.2635625611578,474.0,0.12894450489662668,4686.0,1983-06-01
1983-06-01,2139.0,972.0,1561.0,14.0,4686.0,474.0,,1983,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.576666666666664,30.720000000000002,32.8,27.0,24.0,3.7199999999999998,79.36666666666666,445.8,14,20,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4150.0,3793.0,3258.0,3329.0,4059.0,3733.6666666666665,448.9502570812641,3472.6666666666665,416.4942576634951,3888.75,566.6196615976957,627.0,0.15447154471544722,5205.0,1983-07-01
1983-07-01,2276.0,1260.0,1656.0,13.0,5205.0,455.0,,1983,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.44193548387097,31.990322580645163,33.6,27.47741935483871,24.4,4.512903225806451,78.25806451612904,131.20000000000002,16,29,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4686.0,4150.0,3793.0,3285.0,4576.0,4209.666666666667,449.48007000681696,3698.8333333333335,634.3448326160359,3941.0,610.9231464833256,629.0,0.13745629370629375,5260.0,1983-08-01
1983-08-01,2307.0,1251.0,1688.0,14.0,5260.0,436.0,,1983,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.993548387096773,31.56451612903226,33.7,26.809677419354838,23.7,4.754838709677419,80.48387096774194,345.7,18,26,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5205.0,4686.0,4150.0,3021.0,4585.0,4680.333333333333,527.5228273101868,4018.8333333333335,836.043878433822,3993.4166666666665,691.9668224223824,675.0,0.14721919302071984,5201.0,1983-09-01
1983-09-01,2333.0,1234.0,1620.0,14.0,5201.0,431.0,,1983,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.35666666666667,31.366666666666667,33.9,26.09333333333333,23.5,5.2733333333333325,78.46666666666667,447.4,14,24,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5260.0,5205.0,4686.0,3258.0,4650.0,5050.333333333333,316.7180660040303,4392.0,800.5185819204959,4049.6666666666665,767.717553807543,551.0,0.1184946236559139,4815.0,1983-10-01
1983-10-01,2194.0,1053.0,1554.0,14.0,4815.0,459.0,,1983,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.406451612903226,28.93548387096774,31.8,24.661290322580644,20.9,4.274193548387097,76.61290322580645,227.4,15,12,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5201.0,5260.0,5205.0,3793.0,4127.0,5222.0,32.96968304366951,4715.833333333333,623.4527782171389,4095.5833333333335,821.4820817315833,688.0,0.16670705112672635,4144.0,1983-11-01
1983-11-01,1917.0,723.0,1489.0,15.0,4144.0,515.0,,1983,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,21.470000000000002,24.57,27.7,19.07,12.8,5.5,58.5,0.0,0,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4815.0,5201.0,5260.0,4150.0,3832.0,5092.0,241.69609016283243,4886.166666666667,430.72005603021216,4152.916666666667,847.4715826110797,312.0,0.08141962421711901,3708.0,1983-12-01
1983-12-01,1653.0,631.0,1409.0,15.0,3708.0,555.0,,1983,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,16.758064516129032,19.54516129032258,24.3,14.654838709677419,6.1,4.890322580645161,64.3225806451613,7.4,3,0,6,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4144.0,4815.0,5201.0,4686.0,3329.0,4720.0,534.8654036297356,4885.166666666667,432.77311222702957,4178.916666666667,841.4959037693533,379.0,0.1138480024031241,3728.0,1984-01-01
1984-01-01,1617.0,752.0,1342.0,17.0,3728.0,615.0,,1984,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,14.074193548387097,16.77741935483871,22.9,11.929032258064517,8.0,4.848387096774194,66.25806451612904,3.5,4,0,17,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3708.0,4144.0,4815.0,5205.0,3285.0,4222.333333333333,557.6417607508724,4722.166666666667,651.6291634562322,4210.5,813.33784772716,443.0,0.13485540334855406,3395.0,1984-02-01
1984-02-01,1546.0,783.0,1049.0,17.0,3395.0,633.0,,1984,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,14.53103448275862,16.75862068965517,24.8,12.813793103448274,7.0,3.944827586206897,75.6896551724138,2.7,5,0,9,29,8,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3728.0,3708.0,4144.0,5260.0,3021.0,3860.0,246.15442307624613,4476.0,709.1902424596675,4247.416666666667,776.7417329440746,374.0,0.12380006620324391,3661.0,1984-03-01
1984-03-01,1649.0,681.0,1314.0,17.0,3661.0,618.0,,1984,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,18.038709677419355,20.448387096774194,27.5,16.24516129032258,10.8,4.203225806451614,79.7741935483871,13.6,10,0,2,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3395.0,3728.0,3708.0,5201.0,3258.0,3610.3333333333335,186.75206379939274,4165.166666666667,705.543029635095,4278.583333333333,729.1006238489746,403.0,0.123695518723143,3939.0,1984-04-01
1984-04-01,1790.0,714.0,1417.0,18.0,3939.0,590.0,,1984,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,21.386666666666667,23.509999999999998,26.7,19.746666666666666,17.0,3.763333333333333,86.8,215.0,20,0,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3661.0,3395.0,3728.0,4815.0,3793.0,3594.6666666666665,176.1315796026721,3908.5,504.9597013623972,4312.166666666667,685.8140263860697,146.0,0.0384919588716055,4431.0,1984-05-01
1984-05-01,2028.0,751.0,1635.0,17.0,4431.0,577.0,,1984,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,24.60967741935484,26.87741935483871,30.0,22.916129032258063,17.9,3.9612903225806457,83.2258064516129,468.2,16,1,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3939.0,3661.0,3395.0,4144.0,4150.0,3665.0,272.0220579291304,3762.5,255.42650606387943,4324.333333333333,677.0049460452196,281.0,0.06771084337349387,5016.0,1984-06-01
1984-06-01,2314.0,1013.0,1674.0,15.0,5016.0,558.0,,1984,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,27.91,30.40666666666667,32.9,26.123333333333335,23.3,4.283333333333333,85.7,445.7,24,20,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4431.0,3939.0,3661.0,3708.0,4686.0,4010.3333333333335,389.92477907069866,3810.3333333333335,350.3813160924363,4347.75,675.2843340535715,330.0,0.07042253521126751,5458.0,1984-07-01
1984-07-01,2455.0,1206.0,1783.0,14.0,5458.0,536.0,,1984,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.006451612903227,31.677419354838708,33.8,27.161290322580644,23.8,4.516129032258065,77.6774193548387,125.9,10,29,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5016.0,4431.0,3939.0,3728.0,5205.0,4462.0,539.1688047355864,4028.3333333333335,595.2900693499498,4375.25,696.6914179306183,253.0,0.0486071085494717,5665.0,1984-08-01
1984-08-01,2509.0,1298.0,1843.0,15.0,5665.0,510.0,,1984,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.248387096774195,30.92258064516129,34.4,26.351612903225806,23.0,4.570967741935483,81.09677419354838,348.8,16,23,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5458.0,5016.0,4431.0,3395.0,5260.0,4968.333333333333,515.1566104917376,4316.666666666667,803.3406915292344,4396.333333333333,727.2424046708968,405.0,0.07699619771863109,5389.0,1984-09-01
1984-09-01,2418.0,1213.0,1742.0,16.0,5389.0,515.0,,1984,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.28666666666667,29.529999999999998,32.0,25.59333333333333,23.4,3.9366666666666665,81.16666666666667,211.29999999999998,15,14,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5665.0,5458.0,5016.0,3661.0,5201.0,5379.666666666667,331.51520829871055,4695.0,816.8840799036316,4430.083333333333,778.5547751306782,188.0,0.036146894827917775,5053.0,1984-10-01
1984-10-01,2352.0,985.0,1702.0,14.0,5053.0,531.0,,1984,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.322580645161292,27.635483870967743,31.5,23.48709677419355,20.4,4.1483870967741945,72.2258064516129,167.1,6,3,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5389.0,5665.0,5458.0,3939.0,4815.0,5504.0,143.63495396317944,4983.0,671.0162442147009,4445.75,797.1475425198572,238.0,0.04942886812045688,4433.0,1984-11-01
1984-11-01,2082.0,740.0,1593.0,18.0,4433.0,592.0,,1984,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.259999999999998,24.673333333333336,28.0,20.3,15.2,4.373333333333333,70.63333333333334,4.5,3,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5053.0,5389.0,5665.0,4431.0,4144.0,5369.0,306.4898040718553,5168.666666666667,438.0514429455406,4465.583333333333,810.0265380987435,289.0,0.06973938223938214,3999.0,1984-12-01
1984-12-01,1850.0,680.0,1451.0,18.0,3999.0,631.0,,1984,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,17.01290322580645,18.98709677419355,25.1,15.280645161290321,7.7,3.706451612903226,68.35483870967742,10.700000000000001,3,0,8,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4433.0,5053.0,5389.0,5016.0,3708.0,4958.333333333333,484.97972466211013,5169.0,437.3780973025552,4489.666666666667,803.8689777154768,291.0,0.07847896440129443,4081.0,1985-01-01
1985-01-01,1820.0,825.0,1417.0,19.0,4081.0,714.0,,1985,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,15.448387096774193,17.75483870967742,23.3,13.783870967741937,8.8,3.970967741935484,75.06451612903226,13.8,8,0,6,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3999.0,4433.0,5053.0,5458.0,3728.0,4495.0,529.7282322096881,4999.5,652.6266160677199,4513.916666666667,782.243447148043,353.0,0.09468884120171683,3452.0,1985-02-01
1985-02-01,1620.0,720.0,1094.0,18.0,3452.0,752.0,,1985,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,15.771428571428572,17.635714285714286,21.7,14.214285714285714,8.9,3.4214285714285713,86.35714285714286,218.79999999999998,19,0,4,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4081.0,3999.0,4433.0,5665.0,3395.0,4171.0,230.5731987894522,4770.0,699.5721549633051,4543.333333333333,756.2058802557181,57.0,0.01678939617083941,3652.0,1985-03-01
1985-03-01,1728.0,766.0,1138.0,20.0,3652.0,717.0,,1985,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,16.73548387096774,18.970967741935485,24.9,14.98709677419355,10.6,3.9838709677419355,82.3225806451613,64.2,10,0,4,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3452.0,4081.0,3999.0,5389.0,3661.0,3844.0,341.94882658081946,4401.166666666667,716.5021749211014,4548.083333333333,748.476568933468,-9.0,-0.0024583447145588577,4102.0,1985-04-01
1985-04-01,1900.0,770.0,1413.0,19.0,4102.0,735.0,,1985,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,20.503333333333334,23.08,27.5,18.883333333333333,13.8,4.196666666666666,82.1,271.3,13,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,3652.0,3452.0,4081.0,5053.0,3939.0,3728.3333333333335,321.37257713335214,4111.666666666667,574.3607461053274,4547.333333333333,749.4501418716974,163.0,0.04138106118304141,4934.0,1985-05-01
1985-05-01,2364.0,877.0,1675.0,18.0,4934.0,670.0,,1985,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,26.851612903225806,29.674193548387095,31.9,25.041935483870965,21.6,4.632258064516129,82.7741935483871,103.30000000000001,11,19,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4102.0,3652.0,3452.0,4433.0,4431.0,3735.3333333333335,332.9164059239682,3953.1666666666665,350.0579475839222,4560.916666666667,738.8239374885283,503.0,0.11351839313924628,5196.0,1985-06-01
1985-06-01,2403.0,1096.0,1681.0,16.0,5196.0,623.0,,1985,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,27.209999999999997,29.416666666666668,32.2,25.513333333333332,23.9,3.9033333333333338,83.9,378.40000000000003,19,10,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,4934.0,4102.0,3652.0,3999.0,5016.0,4229.333333333333,650.4162769590973,4036.6666666666665,510.4240067499453,4602.833333333333,745.0257876358481,180.0,0.03588516746411474,5623.0,1985-07-01
1985-07-01,2607.0,1215.0,1786.0,15.0,5623.0,586.0,,1985,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.40967741935484,31.212903225806453,32.5,26.448387096774194,24.2,4.764516129032257,79.58064516129032,189.79999999999998,14,27,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5196.0,4934.0,4102.0,4081.0,5458.0,4744.0,571.2127449558527,4236.166666666667,693.7574263866791,4617.833333333333,755.8341368476512,165.0,0.030230853792597934,6137.0,1985-08-01
1985-08-01,2810.0,1411.0,1900.0,16.0,6137.0,581.0,,1985,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.016129032258064,30.567741935483873,33.0,26.13225806451613,24.3,4.435483870967742,84.83870967741936,501.40000000000003,19,21,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5623.0,5196.0,4934.0,3452.0,5665.0,5251.0,347.77722754660056,4493.166666666667,884.243499646262,4631.583333333333,773.795187646081,472.0,0.08331862312444827,5456.0,1985-09-01
1985-09-01,2535.0,1207.0,1697.0,17.0,5456.0,581.0,,1985,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,26.816666666666666,28.98,32.7,25.116666666666667,22.7,3.8633333333333337,82.93333333333334,335.5,20,10,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,6137.0,5623.0,5196.0,3652.0,5389.0,5652.0,471.1698207652948,4940.666666666667,930.1672251088346,4670.916666666667,840.2441699598432,67.0,0.012432733345704161,5463.0,1985-10-01
1985-10-01,2636.0,1022.0,1789.0,16.0,5463.0,632.0,,1985,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.76451612903226,28.019354838709678,30.4,23.993548387096773,20.3,4.025806451612903,75.48387096774194,56.1,9,2,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5456.0,6137.0,5623.0,4102.0,5053.0,5738.666666666667,354.928631323726,5241.333333333333,691.1670323927999,4676.5,845.654722147816,410.0,0.0811399168810607,4958.0,1985-11-01
1985-11-01,2364.0,867.0,1710.0,17.0,4958.0,664.0,,1985,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.44,24.58,26.9,20.596666666666668,15.0,3.983333333333333,74.43333333333334,45.9,8,0,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,5463.0,5456.0,6137.0,4934.0,4433.0,5685.333333333333,391.17046582447057,5468.166666666667,407.65054478887896,4710.666666666667,870.1761925383827,525.0,0.11842995713963456,4288.0,1985-12-01
